topic_slug,part_of_speech,level,translations,meta
general,noun,1,"{""en"":""size"",""ru"":""размер"",""et"":""suurus"",""de"":""Größe"",""no"":""størrelse""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""skill"",""ru"":""навык"",""et"":""oskus"",""de"":""Geschicklichkeit"",""no"":""ferdighet""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""skirt"",""ru"":""юбка"",""et"":""seelik"",""de"":""Rock"",""no"":""skjørt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""sky"",""ru"":""небо"",""et"":""taevas"",""de"":""Himmel"",""no"":""himmelen""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""sleep"",""ru"":""спать"",""et"":""magama"",""de"":""schlafen"",""no"":""sove""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""slow"",""ru"":""медленный"",""et"":""aeglane"",""de"":""langsam"",""no"":""sakte""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adjective,1,"{""en"":""small"",""ru"":""маленький"",""et"":""väike"",""de"":""klein"",""no"":""liten""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""smart"",""ru"":""умный"",""et"":""tark"",""de"":""klug"",""no"":""smart""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""smell"",""ru"":""запах"",""et"":""lõhna"",""de"":""Geruch"",""no"":""lukt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""smile"",""ru"":""улыбка"",""et"":""naerata"",""de"":""lächeln"",""no"":""smil""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""smith"",""ru"":""Смит"",""et"":""sepp"",""de"":""Schmied"",""no"":""smed""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""smoke"",""ru"":""курить"",""et"":""suitsu"",""de"":""Rauch"",""no"":""røyk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""smoking"",""ru"":""курение"",""et"":""suitsetamine"",""de"":""Rauchen"",""no"":""røyking""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
animals,noun,1,"{""en"":""snake"",""ru"":""змея"",""et"":""madu"",""de"":""Schlange"",""no"":""slange""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""snow"",""ru"":""снег"",""et"":""lumi"",""de"":""Schnee"",""no"":""snø""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""snowy"",""ru"":""снежный"",""et"":""lumine"",""de"":""verschneit"",""no"":""snødekt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,conjunction,1,"{""en"":""so"",""ru"":""так"",""et"":""nii"",""de"":""also"",""no"":""så""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""soccer"",""ru"":""футбольный"",""et"":""jalgpall"",""de"":""Fußball"",""no"":""fotball""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""social"",""ru"":""социальный"",""et"":""sotsiaalne"",""de"":""sozial"",""no"":""sosialt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""sofa"",""ru"":""диван"",""et"":""diivan"",""de"":""Sofa"",""no"":""sofa""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""solve"",""ru"":""решать"",""et"":""lahendada"",""de"":""lösen"",""no"":""løse""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""some"",""ru"":""некоторый"",""et"":""mõned"",""de"":""einige"",""no"":""noen""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""someone"",""ru"":""кто-то"",""et"":""keegi"",""de"":""jemand"",""no"":""noen""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""something"",""ru"":""что-нибудь"",""et"":""midagi"",""de"":""etwas"",""no"":""noe""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
family,noun,1,"{""en"":""son"",""ru"":""сын"",""et"":""poeg"",""de"":""Sohn"",""no"":""sønn""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""song"",""ru"":""песня"",""et"":""laul"",""de"":""Lied"",""no"":""sang""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adverb,1,"{""en"":""soon"",""ru"":""скоро"",""et"":""varsti"",""de"":""bald"",""no"":""snart""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
emotions,adjective,1,"{""en"":""sorry"",""ru"":""извини"",""et"":""vabandust"",""de"":""Entschuldigung"",""no"":""beklager""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
food,noun,1,"{""en"":""soup"",""ru"":""суп"",""et"":""supp"",""de"":""Suppe"",""no"":""suppe""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""speak"",""ru"":""говорить"",""et"":""räägi"",""de"":""sprechen"",""no"":""snakke""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adjective,1,"{""en"":""special"",""ru"":""особенный"",""et"":""eriline"",""de"":""besonders"",""no"":""spesiell""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""speech"",""ru"":""речь"",""et"":""kõne"",""de"":""Rede"",""no"":""tale""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""spell"",""ru"":""заклинание"",""et"":""loits"",""de"":""Zauber"",""no"":""stave""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""spend"",""ru"":""тратить"",""et"":""kulutama"",""de"":""ausgeben"",""no"":""bruke""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
sport,noun,1,"{""en"":""sport"",""ru"":""спорт"",""et"":""sport"",""de"":""Sport"",""no"":""sport""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""spot"",""ru"":""место"",""et"":""kohapeal"",""de"":""Stelle"",""no"":""flekk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""spring"",""ru"":""весна"",""et"":""kevad"",""de"":""Frühling"",""no"":""våren""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""spy"",""ru"":""шпион"",""et"":""spioon"",""de"":""Spion"",""no"":""spion""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""stage"",""ru"":""этап"",""et"":""etapp"",""de"":""Bühne"",""no"":""scenen""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""stand"",""ru"":""стоять"",""et"":""seista"",""de"":""stehen"",""no"":""stå""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""star"",""ru"":""звезда"",""et"":""täht"",""de"":""Stern"",""no"":""stjerne""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""start"",""ru"":""начинать"",""et"":""alustada"",""de"":""beginnen"",""no"":""starte""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
transport,noun,1,"{""en"":""station"",""ru"":""станция"",""et"":""jaam"",""de"":""Bahnhof"",""no"":""stasjon""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""stay"",""ru"":""оставаться"",""et"":""jääma"",""de"":""bleiben"",""no"":""opphold""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""step"",""ru"":""шаг"",""et"":""samm"",""de"":""Schritt"",""no"":""trinn""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adverb,1,"{""en"":""still"",""ru"":""все еще"",""et"":""ikka veel"",""de"":""immer noch"",""no"":""fortsatt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""stone"",""ru"":""камень"",""et"":""kivi"",""de"":""Stein"",""no"":""stein""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""stop"",""ru"":""останавливаться"",""et"":""peatus"",""de"":""hör auf"",""no"":""stopp""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""store"",""ru"":""магазин"",""et"":""poodi"",""de"":""speichern"",""no"":""butikk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""story"",""ru"":""история"",""et"":""lugu"",""de"":""Geschichte"",""no"":""historie""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""straight"",""ru"":""прямой"",""et"":""sirge"",""de"":""gerade"",""no"":""rett""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""strange"",""ru"":""странный"",""et"":""imelik"",""de"":""seltsam"",""no"":""merkelig""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
places,noun,1,"{""en"":""street"",""ru"":""улица"",""et"":""tänav"",""de"":""Straße"",""no"":""gate""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""strict"",""ru"":""строгий"",""et"":""range"",""de"":""streng"",""no"":""streng""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adjective,1,"{""en"":""strong"",""ru"":""сильный"",""et"":""tugev"",""de"":""stark"",""no"":""sterk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""student"",""ru"":""студент"",""et"":""õpilane"",""de"":""Student"",""no"":""student""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""study"",""ru"":""изучать"",""et"":""uuring"",""de"":""studieren"",""no"":""studere""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""subject"",""ru"":""предмет"",""et"":""teema"",""de"":""Thema"",""no"":""emne""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""subway"",""ru"":""метро"",""et"":""metroo"",""de"":""U-Bahn"",""no"":""t-bane""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""successful"",""ru"":""успешный"",""et"":""edukas"",""de"":""erfolgreich"",""no"":""vellykket""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
food,noun,1,"{""en"":""sugar"",""ru"":""сахар"",""et"":""suhkur"",""de"":""Zucker"",""no"":""sukker""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""suggestion"",""ru"":""предположение"",""et"":""soovitus"",""de"":""Vorschlag"",""no"":""forslag""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""sum"",""ru"":""сумма"",""et"":""summa"",""de"":""Summe"",""no"":""sum""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""summer"",""ru"":""лето"",""et"":""suvi"",""de"":""Sommer"",""no"":""sommer""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""sun"",""ru"":""солнце"",""et"":""päike"",""de"":""Sonne"",""no"":""sol""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""Sunday"",""ru"":""Воскресенье"",""et"":""pühapäev"",""de"":""Sonntag"",""no"":""søndag""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""sunny"",""ru"":""солнечный"",""et"":""päikeseline"",""de"":""sonnig"",""no"":""sol""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""sunshine"",""ru"":""солнечный свет"",""et"":""päikesepaiste"",""de"":""Sonnenschein"",""no"":""solskinn""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""super"",""ru"":""супер"",""et"":""super"",""de"":""Super"",""no"":""super""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
places,noun,1,"{""en"":""supermarket"",""ru"":""супермаркет"",""et"":""supermarket"",""de"":""Supermarkt"",""no"":""supermarked""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adjective,1,"{""en"":""sure"",""ru"":""конечно"",""et"":""kindlasti"",""de"":""sicher"",""no"":""sikkert""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""surf"",""ru"":""заниматься серфингом"",""et"":""surfata"",""de"":""surfen"",""no"":""surfe""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""surprise"",""ru"":""сюрприз"",""et"":""üllatus"",""de"":""Überraschung"",""no"":""overraskelse""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""survey"",""ru"":""опрос"",""et"":""uuring"",""de"":""Umfrage"",""no"":""undersøkelse""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""sweet"",""ru"":""сладкий"",""et"":""magus"",""de"":""süß"",""no"":""søt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
sport,verb,1,"{""en"":""swim"",""ru"":""плавать"",""et"":""ujuda"",""de"":""schwimmen"",""no"":""svømme""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""swimming"",""ru"":""плавание"",""et"":""ujumine"",""de"":""Schwimmen"",""no"":""svømming""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""swimming pool"",""ru"":""бассейн"",""et"":""bassein"",""de"":""Schwimmbad"",""no"":""svømmebasseng""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""table"",""ru"":""стол"",""et"":""laud"",""de"":""Tisch"",""no"":""bord""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""take"",""ru"":""брать"",""et"":""võta"",""de"":""nehmen"",""no"":""ta""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""talk"",""ru"":""разговаривать"",""et"":""rääkida"",""de"":""reden"",""no"":""snakke""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adjective,1,"{""en"":""tall"",""ru"":""высокий"",""et"":""pikk"",""de"":""groß"",""no"":""høy""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
transport,noun,1,"{""en"":""taxi"",""ru"":""такси"",""et"":""takso"",""de"":""Taxi"",""no"":""taxi""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
food,noun,1,"{""en"":""tea"",""ru"":""чай"",""et"":""tee"",""de"":""Tee"",""no"":""te""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""teach"",""ru"":""учить"",""et"":""õpetama"",""de"":""lehren"",""no"":""undervise""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""teacher"",""ru"":""учитель"",""et"":""õpetaja"",""de"":""Lehrer"",""no"":""lærer""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
sport,noun,1,"{""en"":""team"",""ru"":""команда"",""et"":""meeskond"",""de"":""Team"",""no"":""team""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""technology"",""ru"":""технология"",""et"":""tehnoloogia"",""de"":""Technologie"",""no"":""teknologi""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""telephone"",""ru"":""телефон"",""et"":""telefon"",""de"":""Telefon"",""no"":""telefon""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
technology,noun,1,"{""en"":""television"",""ru"":""телевидение"",""et"":""televiisor"",""de"":""Fernsehen"",""no"":""TV""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""tell"",""ru"":""рассказывать"",""et"":""ütle"",""de"":""erzählen"",""no"":""fortelle""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""temple"",""ru"":""храм"",""et"":""tempel"",""de"":""Tempel"",""no"":""tempel""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""ten"",""ru"":""десять"",""et"":""kümme"",""de"":""zehn"",""no"":""ti""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
sport,noun,1,"{""en"":""tennis"",""ru"":""теннис"",""et"":""tennis"",""de"":""Tennis"",""no"":""tennis""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""terrible"",""ru"":""ужасный"",""et"":""kohutav"",""de"":""schrecklich"",""no"":""forferdelig""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""test"",""ru"":""тест"",""et"":""test"",""de"":""testen"",""no"":""test""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,conjunction,1,"{""en"":""than"",""ru"":""чем"",""et"":""kui"",""de"":""als"",""no"":""enn""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""thank"",""ru"":""благодарить"",""et"":""tänan"",""de"":""Danke"",""no"":""takk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""thanks"",""ru"":""Спасибо"",""et"":""aitäh"",""de"":""Danke"",""no"":""takk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,conjunction,1,"{""en"":""that"",""ru"":""что"",""et"":""et"",""de"":""das"",""no"":""det""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""the"",""ru"":""тот"",""et"":""a"",""de"":""die"",""no"":""den""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
places,noun,1,"{""en"":""theater"",""ru"":""театр"",""et"":""teater"",""de"":""Theater"",""no"":""teater""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""their"",""ru"":""их"",""et"":""nende"",""de"":""ihr"",""no"":""deres""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""them"",""ru"":""их"",""et"":""neid"",""de"":""sie"",""no"":""dem""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adverb,1,"{""en"":""then"",""ru"":""затем"",""et"":""siis"",""de"":""dann"",""no"":""deretter""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adverb,1,"{""en"":""there"",""ru"":""там"",""et"":""seal"",""de"":""dort"",""no"":""der""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""these"",""ru"":""эти"",""et"":""need"",""de"":""diese"",""no"":""disse""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""they"",""ru"":""они"",""et"":""nad"",""de"":""sie"",""no"":""de""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""thick"",""ru"":""толстый"",""et"":""paks"",""de"":""dick"",""no"":""tykk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""thin"",""ru"":""тонкий"",""et"":""õhuke"",""de"":""dünn"",""no"":""tynn""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""thing"",""ru"":""вещь"",""et"":""asi"",""de"":""Sache"",""no"":""ting""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""think"",""ru"":""думать"",""et"":""mõtle"",""de"":""denke"",""no"":""tenke""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""thirteen"",""ru"":""тринадцать"",""et"":""kolmteist"",""de"":""dreizehn"",""no"":""tretten""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""thirty"",""ru"":""тридцать"",""et"":""kolmkümmend"",""de"":""dreißig"",""no"":""tretti""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""this"",""ru"":""этот"",""et"":""see"",""de"":""das"",""no"":""dette""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""those"",""ru"":""те"",""et"":""need"",""de"":""jene"",""no"":""de""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""three"",""ru"":""три"",""et"":""kolm"",""de"":""drei"",""no"":""tre""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
